benchmark,droplet_indirect_degree,droplet_prefetch_degree,droplet_stride_table_size,ecg_build_s,ecg_mode,ecg_pfx_candidates,ecg_pfx_dedup_skips,ecg_pfx_delivery,ecg_pfx_encoded,ecg_pfx_hint_filter,ecg_pfx_no_candidate,ecg_pfx_table_miss,ecg_prefetch_lookahead,ecg_prefetch_mode,ecg_prefetch_window,ecg_runtime_duplicate,ecg_runtime_issued,ecg_runtime_no_target,ecg_vertices,final_graph,final_graph_path,final_job_id,final_kind,final_output_csv,final_output_detail,final_output_status,final_stage,json_path,l1_hit_rate,l1_hits,l1_l2_policy,l1_miss_rate,l1_misses,l1_policy,l1d_size,l2_hit_rate,l2_hits,l2_miss_rate,l2_misses,l2_policy,l2_size,l3_hit_rate,l3_hits,l3_miss_rate,l3_misses,l3_policy,l3_size,l3_ways,log_path,memory_accesses,options,pipeline_run_dir,pipeline_run_name,pipeline_source_csv,policy,policy_label,popt_charged_total_memory_traffic,popt_effective_l3_size,popt_effective_l3_ways,popt_estimated_vertices,popt_matrix_active_columns,popt_matrix_column_bytes,popt_matrix_stream_bytes,popt_matrix_stream_cache_lines,popt_overhead_charged,popt_requested_l3_size,popt_reserved_bytes,popt_reserved_ways,prefetch_cache_hits,prefetch_evicted_before_use,prefetch_fills,prefetch_pending,prefetch_requests,prefetch_useful,prefetcher,prefetcher_level,section,simulator,status,timing_caveat,timing_model,timing_valid_for_speedup,total_accesses,total_memory_traffic
sssp,16,1,64,0.105656,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,4847571,soc-LiveJournal1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/soc-LiveJournal1/soc-LiveJournal1.sg,10_cache_sim_large_replacement_soc-LiveJournal1_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/soc-LiveJournal1/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/soc-LiveJournal1/sssp/cache_sim/cache_sim_sssp_ECG_POPT_PRIMARY_L34kB.json,0.263721,25153521,LRU,0.736279,70225930,LRU,1kB,0.013878,974614,0.986122,69251316,LRU,2kB,0.025591,1772218,0.974409,67479098,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/soc-LiveJournal1/sssp/logs/cache_sim_sssp_ECG_POPT_PRIMARY_L34kB.log,67479098,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/soc-LiveJournal1/soc-LiveJournal1.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,95379451,67479098
pr,16,1,64,0.078342,,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_LRU_L34kB.json,0.44663,429685632,LRU,0.5533699999999999,532376048,LRU,1kB,0.033982,18091066,0.966018,514284982,LRU,2kB,0.039312,20217579,0.960688,494067403,LRU,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_LRU_L34kB.log,494067403,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,LRU,LRU,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,494067403
pr,16,1,64,0.05815,,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_SRRIP_L34kB.json,0.449102,432063550,LRU,0.550898,529998130,LRU,1kB,0.032495,17222211,0.967505,512775919,LRU,2kB,0.045801,23485853,0.954199,489290066,SRRIP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_SRRIP_L34kB.log,489290066,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,SRRIP,SRRIP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,489290066
pr,16,1,64,0.053886,,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_GRASP_L34kB.json,0.45736,440008725,LRU,0.54264,522052955,LRU,1kB,0.029533,15417640,0.970467,506635315,LRU,2kB,0.012211,6186376,0.987789,500448939,GRASP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_GRASP_L34kB.log,500448939,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,GRASP,GRASP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,500448939
pr,16,1,64,0.097651,,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_POPT_CHARGED_L34kB.json,0.458246,440861038,LRU,0.5417540000000001,521200642,LRU,1kB,0.028639,14926833,0.971361,506273809,LRU,2kB,3.1e-05,15591,0.999969,506258218,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_POPT_CHARGED_L34kB.log,506258218,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT_CHARGED,507026378,256B,1,3072627,2,192040,49162240,768160,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,506258218
pr,16,1,64,0.117135,,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_POPT_L34kB.json,0.447987,430991457,LRU,0.552013,531070223,LRU,1kB,0.027595,14654641,0.972405,516415582,LRU,2kB,0.01115,5758282,0.98885,510657300,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_POPT_L34kB.log,510657300,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,510657300
pr,16,1,64,0.134996,DBG_ONLY,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_ECG_DBG_ONLY_L34kB.json,0.460655,443178545,LRU,0.539345,518883135,LRU,1kB,0.029134,15117238,0.970866,503765897,LRU,2kB,0.012404,6248741,0.987596,497517156,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_ECG_DBG_ONLY_L34kB.log,497517156,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_ONLY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,497517156
pr,16,1,64,0.168491,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_ECG_DBG_PRIMARY_CHARGED_L34kB.json,0.465151,447503842,LRU,0.534849,514557838,LRU,1kB,0.027697,14251849,0.972303,500305989,LRU,2kB,2.6e-05,12792,0.999974,500293197,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_ECG_DBG_PRIMARY_CHARGED_L34kB.log,500293197,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY_CHARGED,501061357,256B,1,3072627,2,192040,49162240,768160,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,500293197
pr,16,1,64,0.118097,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_ECG_DBG_PRIMARY_L34kB.json,0.467632,449890444,LRU,0.532368,512171236,LRU,1kB,0.0265,13572420,0.9735,498598816,LRU,2kB,0.012994,6478971,0.987006,492119845,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_ECG_DBG_PRIMARY_L34kB.log,492119845,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,492119845
pr,16,1,64,0.136224,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,468740332,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_pr,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/cache_sim/cache_sim_pr_ECG_POPT_PRIMARY_L34kB.json,0.450708,433609199,LRU,0.549292,528452481,LRU,1kB,0.026139,13813152,0.973861,514639329,LRU,2kB,0.009948,5119600,0.990052,509519729,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/pr/logs/cache_sim_pr_ECG_POPT_PRIMARY_L34kB.log,509519729,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -i 2,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,962061680,509519729
bfs,16,1,64,0.112584,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_LRU_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,LRU,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_LRU_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,LRU,LRU,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.079342,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_SRRIP_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,SRRIP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_SRRIP_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,SRRIP,SRRIP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.103244,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_GRASP_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,GRASP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_GRASP_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,GRASP,GRASP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.141753,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_POPT_CHARGED_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_POPT_CHARGED_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT_CHARGED,768160,256B,1,3072627,2,192040,49162240,768160,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
bfs,16,1,64,0.14492,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3072627,com-orkut,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg,10_cache_sim_large_replacement_com-orkut_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/cache_sim/cache_sim_bfs_POPT_L34kB.json,0.0,0,LRU,1.0,0,LRU,1kB,0.0,0,1.0,0,LRU,2kB,0.0,0,1.0,0,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/com-orkut/bfs/logs/cache_sim_bfs_POPT_L34kB.log,0,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/com-orkut/com-orkut.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,0,0
